age,income,dependents,has_property,has_car,credit_score,job_tenure,has_education,loan_amount,loan_period,delay_days
43,21996,5,0,0,718,38,0,262837,360,14
49,29111,0,0,1,577,25,1,203033,1080,20
59,31576,4,1,0,356,4,0,117220,210,2
61,19596,7,1,0,604,5,0,641290,750,86
71,42125,7,0,0,805,11,0,364413,1800,52
52,29107,7,0,1,384,17,0,325960,1770,64
64,38602,6,1,1,596,23,1,262955,1680,36
27,58182,7,0,1,899,11,0,384386,1140,12
30,111192,1,0,1,735,14,0,179335,420,0
47,74099,6,1,0,819,6,1,138002,1200,0
68,116790,0,0,1,753,18,0,192116,750,0
26,43386,5,0,1,521,26,1,123495,1320,8
73,16803,1,0,1,340,37,0,254153,1620,66
69,52042,5,0,0,608,18,0,186700,1680,13
59,58488,2,1,0,432,37,1,778519,960,56
37,20343,3,1,1,873,23,0,313630,180,16
33,46471,1,0,1,586,6,0,173889,1530,13
43,50764,0,0,0,585,10,1,415338,120,4
75,29856,10,1,1,381,4,1,155580,1500,27
63,28923,10,1,0,301,22,1,152610,1320,22
40,48458,5,0,1,506,14,0,218217,1260,10
26,84518,10,0,1,510,29,1,396783,90,0
56,52133,4,0,0,503,5,1,559234,1590,57
28,104939,4,1,1,823,18,1,385706,270,0
50,36103,8,0,1,793,39,0,231982,1170,18
65,43463,1,0,1,512,12,0,236296,60,1
63,11803,1,0,1,455,23,1,449291,1380,97
30,88606,1,0,0,826,33,0,198010,870,0
37,73861,7,0,1,859,35,1,176075,1710,3
48,43721,2,0,1,503,36,0,145342,840,4
28,28621,10,1,1,594,7,1,187633,990,17
67,36944,8,0,1,888,17,0,251417,1380,26
63,52592,2,0,0,465,12,1,111817,1050,2
31,54681,5,0,1,407,16,1,364329,540,5
35,32520,8,0,0,873,19,0,194080,210,3
40,47804,8,0,1,368,29,1,267220,510,3
68,87472,3,0,0,510,14,1,226381,930,0
25,86618,10,0,1,816,27,1,394184,1170,2
35,38019,8,0,1,800,18,1,296391,1800,47
23,35403,3,1,1,898,7,0,522724,1380,69
51,27763,3,0,0,533,15,0,140844,330,4
41,24450,10,1,1,615,26,1,461751,1800,97
80,19056,5,1,1,534,3,1,252999,1500,58
43,54871,8,0,1,640,17,0,138572,540,0
42,41659,1,1,1,602,40,0,211669,930,8
22,23177,0,0,0,508,18,0,119238,1740,40
19,65354,1,1,0,638,1,0,136973,1230,1
57,49074,8,0,1,487,1,0,195726,270,1
50,45015,1,1,1,482,33,0,145597,1140,6
79,59406,9,1,0,585,36,0,164771,1590,6
50,108765,6,1,0,860,23,1,381602,900,0
44,30461,7,0,0,345,3,0,313199,810,23
42,41878,2,1,1,649,25,0,206310,1680,24
39,62135,5,0,1,480,8,0,189031,870,1
70,37667,5,0,1,683,9,1,383690,300,11
56,88131,3,1,0,736,11,1,378222,1200,1
36,60069,7,1,0,520,8,1,120548,180,0
59,26944,2,1,0,448,23,0,194278,780,14
50,20190,10,1,0,618,0,1,185934,840,21
58,47285,10,0,1,484,25,1,182832,1800,19
66,42506,4,1,0,662,23,0,237872,600,5
24,53128,6,0,1,844,8,0,210151,1320,8
48,101795,8,1,1,843,9,0,182275,480,0
53,100698,5,1,1,796,24,0,126366,1110,0
60,37944,8,1,1,659,6,1,329034,1500,40
46,110712,7,1,0,461,29,0,413275,1800,1
59,74966,4,1,1,385,29,1,838301,210,15
77,17044,9,1,0,695,21,1,110931,1710,47
70,34852,10,1,0,572,27,1,477635,870,42
46,54452,6,0,1,505,14,0,630139,1590,64
24,40785,4,0,1,612,7,0,202448,1290,14
64,18683,10,0,0,496,12,1,352860,480,31
50,20644,4,1,1,501,38,1,239185,1770,63
80,55271,7,1,1,582,5,1,380793,1380,19
30,13783,7,0,0,889,25,0,190820,900,31
20,59005,8,0,1,818,7,0,276030,1050,5
45,35394,7,1,1,416,21,0,100938,1230,10
29,82731,1,1,0,485,0,0,278481,1530,2
64,35424,7,1,1,709,18,1,265729,240,5
24,43091,10,1,1,547,5,1,191953,1230,11
67,81030,8,1,0,583,15,1,102947,990,0
73,38006,0,1,1,333,17,1,237896,600,7
71,30181,5,0,1,445,5,1,271487,810,18
61,40385,6,1,0,623,1,1,342174,810,16
56,23011,10,0,1,664,4,1,487901,660,53
63,80692,9,1,1,534,1,1,129555,390,0
46,86098,10,0,1,410,37,0,336685,960,0
73,75245,7,0,1,681,17,1,300280,570,0
61,33667,8,1,0,494,30,0,282954,540,11
52,36250,6,0,0,666,9,1,278484,1080,20
69,58133,4,1,1,314,36,1,362877,1680,23
56,31753,9,0,0,604,3,0,178716,1290,20
64,179643,3,0,0,599,36,0,425560,1110,0
60,59156,2,1,1,616,33,0,350414,1350,13
52,28730,1,1,0,820,13,0,498608,270,30
36,16574,7,0,1,757,28,0,304545,870,43
24,110510,4,1,0,356,5,1,385201,630,0
48,77238,6,1,0,874,14,0,495456,1470,13
31,50776,8,1,1,714,8,1,122995,840,2
45,63603,9,0,1,349,3,0,362020,1380,11
71,40145,9,1,1,665,34,0,133196,990,6
53,74174,9,1,1,899,30,0,145951,630,0
75,41993,9,0,0,472,37,0,175857,1710,21
39,46372,10,1,0,317,17,1,160580,600,2
62,60534,4,1,1,511,30,1,299823,90,0
26,35774,10,0,0,354,27,0,121715,1470,16
21,61255,10,1,0,607,5,1,437928,1440,21
26,28715,4,1,1,380,8,1,216695,540,10
51,104200,1,0,1,416,39,0,158494,480,0
58,119398,6,1,0,584,22,0,188062,360,0
34,58506,10,0,0,587,6,1,130261,1410,3
47,38076,3,0,0,554,34,1,380319,1440,45
33,31997,5,1,0,542,32,1,133477,690,6
77,69975,4,1,0,760,24,0,172970,1230,1
26,41367,4,1,1,616,32,0,258353,1500,25
65,96174,8,0,1,825,32,1,118094,690,0
59,22904,2,0,0,316,3,1,557519,1620,111
57,115897,5,0,0,522,16,0,110754,1110,0
41,82113,10,0,0,598,30,1,644594,1260,16
25,120001,9,1,0,731,3,0,168837,1650,0
74,73663,1,0,0,454,13,0,218893,510,0
38,45115,0,0,1,459,28,0,131603,30,0
34,64916,10,1,0,852,1,0,363880,990,5
71,89049,8,1,0,555,37,1,444363,1440,4
25,103822,6,1,1,466,21,1,262093,210,0
62,87727,8,0,0,436,26,0,390885,930,1
54,76079,1,1,0,364,21,0,109838,120,0
72,16108,7,0,1,516,29,1,476531,1680,111
55,16917,8,1,1,558,2,0,558651,1410,112
69,31323,0,1,0,652,31,1,192980,300,5
74,67696,6,1,0,360,32,0,366054,1110,6
66,24060,5,1,0,808,33,1,192820,90,5
47,54763,2,0,0,881,29,1,551469,1050,30
64,74675,2,0,0,739,10,0,201154,1110,1
56,35148,10,0,0,871,35,1,174899,1080,13
32,91606,3,1,0,689,14,0,170305,900,0
51,16299,7,1,0,382,36,0,191395,960,30
46,33561,4,0,0,857,27,0,320011,1110,29
66,246693,9,0,1,827,38,1,138514,1620,0
72,119020,7,0,1,827,14,1,185648,690,0
77,23000,1,0,0,518,16,1,106525,420,6
80,44046,3,1,0,523,8,0,353725,390,7
60,150374,9,1,0,875,7,1,121351,1800,0
75,57763,0,0,0,818,11,0,126667,90,0
37,56151,2,1,0,383,12,0,170196,180,0
21,39311,3,0,0,501,0,1,253460,270,4
56,153432,8,1,0,786,0,1,299200,1290,0
46,38816,1,0,1,720,12,0,284780,150,4
47,29917,10,0,0,539,8,1,170682,300,4
52,64394,3,1,1,875,16,0,203526,1470,4
59,34945,2,0,0,671,11,1,370925,1170,37
57,40390,6,1,1,615,0,1,219756,900,9
18,36381,2,1,1,885,0,1,234231,600,8
23,66087,0,0,0,336,26,0,223942,180,0
22,34446,10,1,0,656,37,0,247711,660,10
62,56576,1,0,0,531,7,0,639842,30,10
63,95464,7,1,1,485,3,0,515432,900,1
42,164975,2,0,1,785,0,1,249173,210,0
68,61279,10,0,0,543,31,0,152238,1710,6
49,29260,0,0,0,306,11,1,311470,420,14
46,13425,3,0,1,730,4,1,106647,810,19
55,128651,0,0,1,793,28,0,228465,240,0
61,62799,1,1,0,420,3,1,277639,840,2
30,52893,4,0,1,587,40,0,602276,1230,48
53,42043,2,0,0,552,36,0,416026,1290,38
64,94518,0,0,1,330,0,1,168885,30,0
80,91207,4,0,0,782,5,0,300594,1290,0
27,44403,9,0,1,775,16,0,112208,1020,4
46,33764,8,0,1,662,14,1,167859,1560,25
70,42938,10,1,1,506,24,1,182121,1200,10
71,33919,5,0,1,360,40,0,481573,630,34
22,39366,0,1,0,389,1,1,453486,90,11
39,80592,1,1,0,328,6,0,144063,540,0
53,80531,3,0,0,795,3,0,164681,630,0
27,55040,7,1,0,453,2,0,394453,1140,15
28,48865,5,1,1,841,31,0,271721,1770,26
33,32807,1,0,1,751,38,0,758701,720,82
21,29858,5,0,1,814,24,0,349599,1410,52
29,54825,10,1,1,318,22,0,225084,450,1
47,42523,8,1,1,516,2,0,201470,1710,23
36,55542,6,1,0,824,3,1,372952,300,3
72,48154,7,0,1,686,6,1,290612,1230,14
37,42742,3,0,1,879,37,1,132656,360,1
42,72256,3,0,0,628,16,1,186695,1410,2
64,24086,3,1,1,753,8,1,422185,240,25
42,123576,7,1,0,774,2,0,178529,1080,0
51,38885,9,0,0,433,25,0,299219,1500,34
28,52182,1,1,0,358,12,1,155755,1710,11
66,67750,10,0,1,313,31,0,139262,1620,3
41,39655,9,0,1,308,5,0,199614,1320,16
27,118937,0,1,0,427,32,0,135437,660,0
41,44970,10,0,1,441,20,1,201244,1020,7
69,38169,5,1,0,372,38,1,145168,270,2
50,74100,5,0,0,809,5,1,245120,960,1
35,60919,3,1,0,555,14,1,145832,330,0
50,69497,4,1,1,794,28,1,134379,510,0
48,42664,4,0,0,368,34,1,132983,1080,6
46,19368,6,0,0,608,13,1,316823,210,18
78,43543,5,0,1,691,25,0,324931,180,4
33,75889,7,1,1,464,23,1,295432,420,0
67,37255,4,1,0,517,15,1,264746,1680,38
62,28856,2,0,0,618,38,1,204127,780,13
61,40180,0,0,0,347,12,1,303564,390,6
68,59499,7,1,0,631,32,1,129330,810,1
45,53911,4,1,1,723,34,1,257925,330,1
54,56756,6,0,0,307,17,0,177546,1650,9
74,117360,0,1,1,636,28,1,124501,1800,0
74,138708,5,1,1,580,36,0,209750,510,0
18,48992,6,0,1,503,14,1,162387,90,0
62,43400,9,0,1,605,7,0,172059,690,3
65,44157,4,0,1,847,0,1,236219,990,9
51,42392,2,0,1,783,9,1,190218,900,7
29,78351,4,1,1,707,21,1,130353,810,0
42,37525,2,0,1,520,34,1,344354,690,15
60,51722,10,0,0,754,6,0,263879,1050,7
73,31144,8,1,1,504,36,0,278395,1680,50
30,40686,1,0,1,524,30,0,136889,750,4
59,87742,2,0,1,661,22,1,265700,1530,1
76,91469,4,0,0,782,30,1,442788,750,0
44,58389,2,0,1,839,24,0,337026,1650,19
53,25206,4,0,0,544,8,1,362497,1020,45
61,31628,10,1,0,677,27,1,312713,1680,55
79,28153,0,0,0,700,6,0,386362,630,28
31,34182,6,0,0,867,17,0,345870,60,7
20,89344,5,1,0,643,26,1,142938,1590,0
32,36566,8,0,0,718,9,0,469476,930,40
30,60885,2,1,1,356,23,1,153081,1470,4
33,55795,1,1,0,567,29,0,496803,1800,51
50,61017,9,1,0,378,6,0,826610,180,27
40,44369,2,0,0,524,7,1,467432,1110,35
40,29239,8,1,0,302,15,1,181141,600,8
36,117401,3,1,1,637,21,1,365750,1380,0
53,28892,4,1,1,417,25,1,373599,1560,63
32,24604,4,0,1,653,12,0,319609,750,28
47,26592,3,0,0,662,17,0,140856,1710,37
69,47403,1,0,1,659,12,0,296656,450,4
65,110631,4,0,1,817,21,0,135853,1200,0
72,79256,5,0,1,882,1,0,108020,930,0
73,96466,6,1,1,442,30,0,152458,240,0
40,24099,2,1,0,487,28,1,234471,570,15
22,86510,4,1,1,857,35,0,420646,690,0
32,115085,10,0,0,467,28,1,322664,1530,0
30,22811,9,0,1,845,6,0,118463,1500,31
31,41009,2,1,1,407,37,1,141389,1800,21
28,52570,3,1,1,843,17,0,134370,990,2
30,101103,3,1,0,897,37,0,272561,120,0
23,23390,3,0,0,806,10,0,129822,660,10
31,50605,3,0,0,342,26,0,578843,1380,55
49,37795,0,0,1,443,37,0,309934,1260,28
29,37415,10,1,0,544,7,0,286999,360,7
46,44646,1,1,0,755,20,1,168887,270,1
19,37848,2,0,1,830,23,0,199997,450,4
30,70779,4,0,0,330,33,0,242010,210,0
61,64789,10,0,0,814,37,0,306605,180,0
59,19365,0,0,0,711,29,1,311374,1530,67
60,13219,0,0,1,546,19,0,263161,1530,70
80,132405,1,1,1,608,29,0,143497,780,0
51,31982,5,0,1,461,6,1,346343,210,11
56,59288,0,0,0,424,27,1,375229,780,6
21,82717,6,0,1,302,32,1,345216,780,0
58,121510,1,0,0,550,2,0,305550,1050,0
61,26047,10,1,0,375,5,0,138072,1620,34
34,68776,10,1,0,899,12,0,153690,480,0
32,67561,9,1,1,408,13,0,365244,1290,8
24,86153,3,1,0,786,8,1,534772,810,2
20,63074,2,1,0,597,24,1,333560,1530,13
58,34649,5,1,1,325,1,0,204556,1560,28
56,17063,9,1,0,600,4,1,274716,270,18
55,54222,10,0,0,426,34,1,141084,840,1
25,48924,10,1,1,774,6,0,269432,90,1
40,14355,10,0,1,628,7,0,927910,540,148
48,59714,8,0,1,633,2,0,255038,1770,14
50,58954,4,0,1,696,31,1,677663,1530,62
76,59074,2,1,1,704,37,1,108475,1590,4
76,35909,1,1,0,788,26,0,336225,120,7
22,138426,5,0,1,864,31,1,341044,390,0
80,26580,10,1,1,358,6,0,454611,930,54
40,28745,6,1,0,498,34,1,214966,1590,40
19,69338,10,0,0,785,36,1,238214,480,0
76,50252,0,1,1,636,3,0,160623,1320,7
69,17328,10,0,1,474,3,0,164357,900,23
75,80058,10,1,1,403,1,1,276835,840,0
76,25664,9,1,0,309,20,1,194149,1590,42
18,61715,2,1,0,842,39,1,354052,1260,10
32,34869,8,0,0,820,15,0,359042,150,9
73,10038,10,0,0,346,0,1,272118,660,39
41,105778,9,0,0,786,11,0,291653,480,0
23,38382,5,1,0,332,25,0,176735,120,1
31,120786,4,1,0,587,33,1,223397,750,0
28,108094,8,0,0,484,9,0,163513,570,0
67,86633,9,0,1,608,23,0,185147,210,0
80,28511,9,0,0,331,18,1,107834,1050,12
53,13907,6,0,0,368,6,1,329370,540,37
57,58680,9,0,1,490,18,1,712635,600,30
27,47012,4,1,1,372,22,1,440365,1140,29
27,137944,7,1,0,743,9,0,504078,450,0
18,53526,4,0,1,409,35,1,393647,1470,26
23,80253,6,0,1,781,6,1,517707,570,2
31,77573,8,1,1,339,14,1,192147,600,0
31,65887,8,1,0,697,1,0,172527,1500,3
79,53468,1,1,0,872,0,0,133737,690,1
67,38907,5,0,0,304,31,0,128414,1260,10
54,36281,4,1,1,556,21,0,169948,1080,11
28,33221,1,0,0,767,12,1,287193,1470,39
47,59811,10,1,0,825,22,1,203199,210,0
52,39639,1,0,0,715,25,0,286711,990,16
34,42812,4,0,0,377,17,0,134835,690,3
56,37862,5,1,0,305,33,1,589682,1590,84
58,19348,4,1,1,895,34,1,205382,300,11
46,10000,10,1,0,900,13,0,435532,690,66
68,57314,2,0,0,688,11,1,152118,1170,3
43,39517,10,0,1,825,4,1,375102,750,18
28,124823,10,1,1,887,36,0,101452,480,0
40,65539,8,0,0,833,28,0,163536,1560,3
59,62548,5,0,1,372,16,1,570309,1380,34
63,73445,1,0,0,581,24,1,100239,1620,1
35,92478,3,1,0,534,13,1,171256,1800,0
42,56390,5,0,0,893,15,0,413023,690,8
25,61907,4,1,0,454,27,1,193929,1500,5
25,85156,1,1,1,374,39,0,506780,1170,5
23,55123,9,1,0,495,9,0,106768,390,0
78,64616,5,1,0,353,2,0,168570,210,0
72,77180,0,1,0,459,8,1,373747,1410,5
20,70724,7,0,0,339,29,1,569635,1170,17
63,68438,1,0,1,792,14,1,212264,240,0
78,38571,0,1,1,733,3,0,272568,510,7
69,36989,8,0,1,391,39,1,275746,1320,27
24,51841,3,0,1,596,29,1,131292,270,0
49,46868,1,1,1,467,3,0,341024,1440,26
75,19188,10,1,0,840,40,0,399093,1500,80
78,48909,3,1,1,723,6,0,595867,1200,52
44,62392,5,1,0,719,7,1,401723,240,2
54,144512,8,0,0,500,35,0,318688,210,0
53,42034,9,0,1,511,28,1,480340,1410,53
35,38664,6,0,0,513,37,0,397604,1200,37
43,23797,6,1,1,712,27,1,173366,930,18
66,64962,9,1,0,785,17,1,262592,750,1
54,32339,9,0,1,397,13,0,111700,1740,26
26,243062,2,0,0,654,12,1,174119,270,0
19,94730,8,1,1,368,14,0,456381,720,0
69,47838,8,0,1,502,29,0,138422,1770,14
59,39940,3,1,1,890,24,1,157407,1320,12
21,47254,2,1,1,868,30,0,242514,450,2
79,29104,6,0,1,324,22,0,145401,1290,20
67,146394,6,0,1,504,36,0,455024,330,0
78,52082,10,1,1,877,27,1,271294,330,2
74,28373,0,1,0,664,26,1,334486,870,29
58,144879,3,0,1,586,24,0,237160,1740,0
63,44958,9,0,0,433,7,1,213310,540,3
76,70360,6,0,1,897,11,0,192886,600,0
35,31738,7,1,1,615,32,0,161312,1650,30
78,25671,1,1,0,473,2,1,115757,1560,29
65,97259,8,0,0,693,6,0,209695,90,0
48,16889,7,0,0,433,25,0,145938,1080,27
62,124036,4,0,0,385,19,1,121995,450,0
49,64957,8,0,0,764,11,1,265682,1770,11
57,39523,7,0,1,335,22,1,647671,360,39
32,50509,4,0,1,843,21,0,131357,840,2
45,56384,5,1,1,453,10,0,151759,210,0
76,106251,3,1,1,406,12,1,143707,1710,0
26,62549,9,1,1,425,18,1,160422,450,0
74,38355,7,1,0,824,34,0,169196,330,2
66,68218,1,1,0,513,20,0,468616,930,8
56,37449,9,0,1,548,17,1,127226,420,2
23,12827,9,1,0,503,19,1,144721,450,14
66,43101,3,0,1,893,29,1,153713,1140,7
76,52263,3,1,0,471,20,0,230849,1440,11
22,181901,5,1,1,647,27,0,508523,510,0
39,59485,5,0,0,318,16,0,260921,1470,9
34,49398,5,1,1,787,21,0,269255,1110,10
77,98750,1,1,0,748,29,0,255639,30,0
22,87807,6,0,0,469,32,0,469684,570,0
68,46183,0,1,1,802,11,1,226856,1710,22
33,28782,0,1,0,507,8,1,226976,1260,29
38,100110,7,1,1,793,9,0,195905,90,0
19,81307,5,0,0,803,26,1,238479,90,0
57,45748,10,0,1,514,6,0,219918,1620,19
80,10000,6,1,1,594,20,0,121728,1620,56
80,59739,6,0,1,334,38,1,126428,750,0
67,51723,2,1,1,528,10,0,176634,810,2
52,69849,4,1,0,480,17,0,101595,1500,1
40,25630,5,1,0,593,3,1,271539,900,26
22,23788,5,0,0,711,34,0,194222,990,22
60,13296,8,1,0,641,21,0,549652,1110,99
60,185092,9,0,1,576,40,1,188497,210,0
71,28235,8,1,1,595,5,0,373319,1050,43
40,81164,6,0,1,586,15,1,413647,90,0
61,71681,10,1,1,884,13,0,275898,1380,3
57,62486,5,0,1,512,24,1,510166,810,12
23,66335,7,0,1,770,29,0,335259,960,3
56,14754,5,1,1,513,7,1,135611,930,24
33,46228,7,0,1,581,14,0,369699,1440,31
61,66091,4,0,1,887,2,0,212047,690,0
37,60688,5,1,0,747,24,0,305852,1200,7
33,20046,5,1,0,706,16,0,120130,1110,22
53,104465,10,1,1,351,34,0,158851,60,0
54,71925,3,1,0,834,6,1,296464,1290,3
78,43722,10,0,1,585,10,1,181330,1470,14
73,61510,2,0,1,695,27,1,662591,690,23
44,36871,9,0,1,779,2,0,265559,1140,20
26,63873,1,0,1,854,36,1,126753,990,1
55,28006,2,1,1,613,32,0,416891,30,15
46,41648,6,1,1,735,23,1,263664,1740,34
47,50804,2,1,1,553,7,1,272136,1590,19
52,82720,1,0,1,811,32,0,166465,1740,1
44,32983,10,0,0,374,40,0,611727,1680,105
74,43057,3,1,0,580,24,1,113014,960,4
30,121557,3,0,0,862,12,0,114686,1650,0
48,21673,10,1,1,367,16,0,125766,360,6
31,27600,4,0,0,746,29,1,123104,1350,21
27,51483,2,1,1,450,20,1,509572,420,12
72,50251,3,1,1,318,32,0,369063,1110,16
57,37270,9,1,0,601,30,0,117080,270,1
25,36952,3,0,1,898,1,0,171001,480,4
46,44492,1,0,1,434,20,0,187813,1620,17
34,41113,8,1,0,308,3,0,111701,600,2
79,69842,9,0,1,381,26,1,260470,1680,7
59,20801,6,1,0,491,18,1,273513,330,15
42,74316,4,1,0,508,13,1,373588,630,1
29,39668,1,1,0,536,17,1,141903,1680,19
52,56664,3,0,1,649,32,1,430326,900,12
30,47146,4,1,1,447,16,0,124901,660,2
62,13077,3,1,1,507,2,1,161762,1140,37
48,65712,10,1,0,326,5,1,319816,1020,4
50,34129,7,0,1,525,4,1,211176,1350,23
42,42068,2,0,1,742,17,1,331428,1620,38
21,163058,3,1,0,691,17,1,319585,840,0
73,80882,9,1,0,621,31,1,139121,480,0
69,48119,2,0,1,891,21,1,399427,1140,22
63,43826,3,0,1,854,7,1,314034,1470,28
80,53516,9,0,0,709,22,0,322749,1320,14
55,52182,7,0,1,374,1,1,105424,1260,3
65,13637,2,0,0,372,26,1,184125,1560,58
20,66849,7,0,1,630,20,1,490386,1500,22
75,54436,4,1,0,360,37,1,187827,360,0
77,97946,5,1,1,609,2,1,243396,1560,0
28,29701,8,1,1,310,20,1,625196,570,60
20,56034,1,0,1,504,19,1,227950,510,1
33,19448,8,1,0,648,1,1,344988,120,18
56,70235,4,0,1,476,32,1,210804,960,1
60,30346,8,0,1,595,36,1,525706,1560,85
71,62191,7,1,1,699,15,0,448011,540,5
61,54137,1,0,1,652,19,0,295609,930,6
77,44081,10,1,1,356,5,1,152327,180,1
46,67716,3,0,0,462,23,1,174914,1080,1
77,32944,3,1,0,339,38,1,113400,1800,27
77,76788,9,1,1,688,5,1,458548,1140,6
69,39821,4,1,0,503,10,0,112196,990,5
35,57919,5,1,1,547,33,1,596976,810,23
67,31364,8,0,1,448,2,0,141103,780,8
72,56965,6,1,0,460,7,0,487997,1260,26
46,52531,1,0,1,794,14,1,420912,1440,29
54,62210,7,1,1,562,4,1,236988,720,1
69,31806,1,0,0,477,8,1,125295,1650,25
37,43340,6,0,0,476,1,0,404558,360,10
60,67112,2,1,1,433,23,1,405384,450,2
63,115803,9,1,1,639,8,1,113390,1800,0
19,11729,7,1,1,684,15,0,430556,270,45
36,71943,10,0,1,712,39,0,141331,510,0
61,51120,3,1,1,571,13,0,162387,1680,12
45,79971,6,1,0,329,22,0,417595,540,1
48,51259,8,0,0,595,17,0,119767,240,0
63,36858,4,0,1,841,36,1,257115,1020,16
57,64376,5,1,1,391,13,1,143604,1320,2
48,40254,2,0,0,705,21,0,326619,210,5
74,30679,9,0,0,667,14,1,265131,1560,44
37,20796,0,0,1,635,24,1,219684,630,18
18,87624,6,0,1,375,37,0,129061,1080,0
34,65633,2,1,1,464,30,0,485322,1740,31
22,17825,0,1,0,607,17,0,255250,840,32
73,46376,2,0,1,818,35,1,301826,1020,12
45,101370,0,1,0,440,11,1,156883,690,0
64,55825,7,1,0,316,34,1,110435,1290,3
19,41010,7,1,0,417,40,1,127649,1500,13
61,11100,9,1,0,408,14,1,355986,1500,86
56,50168,5,0,1,601,30,1,199427,150,0
40,116179,0,1,0,319,4,0,413210,1650,0
68,31945,10,0,1,760,11,0,407763,1800,74
72,27217,9,0,0,849,36,1,148358,120,3
24,28512,8,0,0,777,2,1,138794,1350,21
49,40155,10,0,0,601,12,0,111780,570,2
69,53818,0,1,1,777,2,1,641036,360,20
31,75247,2,1,1,609,23,1,138505,60,0
80,162854,0,0,1,863,8,1,489317,420,0
18,112642,6,1,0,424,29,1,276347,540,0
36,35829,2,1,1,483,26,0,320830,660,14
46,28002,8,1,0,583,5,0,356892,30,11
33,17521,2,1,0,871,7,1,132997,720,15
35,118605,6,1,0,408,32,1,679680,540,0
72,32115,3,0,1,411,37,0,444187,930,43
31,32662,6,0,0,650,7,0,729978,660,75
42,20370,4,0,0,785,36,1,210202,990,28
63,105343,3,1,1,893,5,0,149087,660,0
51,95585,2,1,0,724,18,1,513473,1440,4
50,71141,4,1,1,330,1,0,172755,630,0
40,47011,8,1,0,648,9,0,143484,810,2
23,56017,7,1,0,471,19,1,302193,990,6
42,22092,1,1,1,360,3,1,532875,180,42
56,44187,10,1,1,429,7,1,385164,1680,46
24,25562,6,0,0,379,16,0,102020,1710,32
25,100365,1,1,1,629,9,0,100630,1260,0
56,13017,9,1,1,801,0,1,124745,1650,53
41,57192,10,1,1,424,15,1,502698,1410,33
65,110191,2,0,1,471,20,1,121942,1410,0
21,115461,3,0,0,351,3,1,517118,600,0
45,28482,8,0,0,716,33,0,148808,330,4
20,73391,3,1,1,529,13,0,196979,1590,2
53,42866,9,1,1,334,24,0,173090,540,2
39,71226,1,1,1,369,25,1,437123,870,4
68,26348,5,1,0,808,21,1,420174,900,47
30,17327,2,1,1,871,31,0,106755,600,11
28,37961,5,0,0,325,39,0,140744,1770,23
36,58322,6,1,1,539,39,1,242300,1320,7
78,48100,2,1,1,458,1,1,225786,1650,18
26,56180,4,1,0,852,7,0,147578,1440,5
26,66419,6,0,1,887,14,1,118363,510,0
58,66452,10,1,1,843,34,0,223927,1050,2
64,21799,1,0,1,832,34,0,211328,720,18
33,88604,5,0,0,632,31,1,240726,840,0
59,41392,2,0,1,749,24,1,510600,30,12
76,30059,1,1,0,531,19,1,303016,1530,49
36,45188,8,1,0,535,30,1,270103,450,4
80,41206,7,1,0,614,37,0,336917,300,6
36,38442,10,0,0,408,1,0,430358,1350,48
80,24394,4,0,1,814,14,1,412105,1470,73
28,96571,7,0,0,840,34,0,102154,1350,0
25,49421,4,1,1,351,40,0,512919,1470,49
48,17229,10,0,0,748,25,1,305280,1500,68
51,46048,6,0,1,340,40,0,392869,1380,32
36,20707,3,0,0,367,7,0,575419,210,52
77,49393,4,0,0,567,14,0,340660,270,3
63,102131,4,1,0,488,5,0,100756,300,0
43,123195,9,1,1,878,21,1,110583,1200,0
55,68698,3,1,0,341,20,1,337935,330,0
71,14262,1,0,0,732,19,0,111928,1560,45
43,43209,4,0,1,705,5,0,315623,1440,28
77,69648,1,0,1,829,36,0,287334,1290,4
32,180728,0,1,0,893,17,0,297298,690,0
31,71622,2,0,0,689,32,1,155984,690,0
29,36903,9,0,0,483,17,0,183248,540,5
28,17550,10,1,0,398,12,0,373283,930,55
57,48865,3,1,1,686,17,0,190595,1500,12
52,62366,2,1,0,643,32,0,506574,1500,29
64,33468,4,1,0,356,40,0,358887,330,13
29,50905,7,1,0,824,35,1,566368,510,19
67,139951,0,0,0,368,39,0,146383,1530,0
68,56733,2,0,0,614,33,1,192888,180,0
78,31836,9,1,0,451,8,1,106009,780,6
61,33685,1,0,1,802,22,0,241758,60,3
62,33428,6,0,0,897,39,1,240374,600,9
18,45940,0,1,1,347,35,0,217177,120,1
39,73965,10,0,0,349,22,0,471347,990,6
38,43592,8,0,0,596,22,1,201311,1800,25
49,54600,6,0,1,729,11,0,388358,330,4
79,93214,4,0,0,595,23,1,105889,1350,0
49,54692,6,1,1,862,30,1,522656,990,24
59,132050,8,1,1,477,33,0,162801,570,0
71,27041,0,0,1,360,17,0,274924,600,17
68,28645,4,1,1,469,5,0,165835,360,5
34,51867,8,1,1,744,28,1,300763,1770,26
60,38197,7,0,1,563,18,0,485829,1230,53
52,91513,3,0,0,502,5,0,143515,1470,0
73,61433,5,0,1,870,21,0,199581,90,0
54,52204,4,1,1,633,24,0,120315,900,2
80,48089,3,0,0,834,36,1,278233,1110,11
25,75581,0,0,0,811,16,1,154890,150,0
56,68929,6,0,0,643,2,0,224833,1050,1
80,72773,1,0,0,414,24,1,242861,120,0
26,87988,7,0,0,654,17,1,312713,570,0
21,80669,6,0,1,775,1,1,153066,570,0
